volume,ticks,status,open,low,high,cost,close,timestamp,Instrument
0.0,1615075200.0,ok,0.1375,0.1375,0.1375,0.0,0.1375,2021-03-06 18:00:00,BTC-25JUN21-72000-C
0.0,1615161600.0,ok,0.1375,0.1375,0.1375,0.0,0.1375,2021-03-07 18:00:00,BTC-25JUN21-72000-C
0.0,1615248000.0,ok,0.1375,0.1375,0.1375,0.0,0.1375,2021-03-08 18:00:00,BTC-25JUN21-72000-C
0.0,1615334400.0,ok,0.1375,0.1375,0.1375,0.0,0.1375,2021-03-09 18:00:00,BTC-25JUN21-72000-C
0.3,1615420800.0,ok,0.142,0.142,0.142,0.0426,0.142,2021-03-10 18:00:00,BTC-25JUN21-72000-C
0.0,1615507200.0,ok,0.142,0.142,0.142,0.0,0.142,2021-03-11 18:00:00,BTC-25JUN21-72000-C
0.0,1615593600.0,ok,0.142,0.142,0.142,0.0,0.142,2021-03-12 18:00:00,BTC-25JUN21-72000-C
0.2,1615680000.0,ok,0.1895,0.1775,0.1895,0.0367,0.1775,2021-03-13 18:00:00,BTC-25JUN21-72000-C
7.7,1615766400.0,ok,0.155,0.155,0.155,1.1935,0.155,2021-03-14 19:00:00,BTC-25JUN21-72000-C
0.5,1615852800.0,ok,0.151,0.151,0.151,0.0755,0.151,2021-03-15 19:00:00,BTC-25JUN21-72000-C
6.7,1615939200.0,ok,0.1345,0.067,0.1365,0.8604,0.067,2021-03-16 19:00:00,BTC-25JUN21-72000-C
8.5,1616025600.0,ok,0.1475,0.1415,0.1625,1.25015,0.1415,2021-03-17 19:00:00,BTC-25JUN21-72000-C
3.8,1616112000.0,ok,0.127,0.127,0.1535,0.56135,0.153,2021-03-18 19:00:00,BTC-25JUN21-72000-C
0.0,1616198400.0,ok,0.153,0.153,0.153,0.0,0.153,2021-03-19 19:00:00,BTC-25JUN21-72000-C
0.0,1616284800.0,ok,0.153,0.153,0.153,0.0,0.153,2021-03-20 19:00:00,BTC-25JUN21-72000-C
3.6,1616371200.0,ok,0.1075,0.1,0.1105,0.3736,0.1105,2021-03-21 19:00:00,BTC-25JUN21-72000-C
0.0,1616457600.0,ok,0.1105,0.1105,0.1105,0.0,0.1105,2021-03-22 19:00:00,BTC-25JUN21-72000-C
5.4,1616544000.0,ok,0.1135,0.0985,0.254,0.66975,0.119,2021-03-23 19:00:00,BTC-25JUN21-72000-C
3.6,1616630400.0,ok,0.1085,0.0775,0.1085,0.3196,0.08,2021-03-24 19:00:00,BTC-25JUN21-72000-C
0.8,1616716800.0,ok,0.1,0.098,0.1,0.0792,0.098,2021-03-25 19:00:00,BTC-25JUN21-72000-C
0.0,1616803200.0,ok,0.098,0.098,0.098,0.0,0.098,2021-03-26 19:00:00,BTC-25JUN21-72000-C
0.0,1616889600.0,ok,0.098,0.098,0.098,0.0,0.098,2021-03-27 19:00:00,BTC-25JUN21-72000-C
1.2,1616976000.0,ok,0.0515,0.05,0.123,0.10725,0.123,2021-03-28 19:00:00,BTC-25JUN21-72000-C
6.0,1617062400.0,ok,0.079,0.079,0.1675,0.8878,0.15,2021-03-29 19:00:00,BTC-25JUN21-72000-C
2.1,1617148800.0,ok,0.1325,0.102,0.1585,0.2689,0.1585,2021-03-30 19:00:00,BTC-25JUN21-72000-C
32.0,1617235200.0,ok,0.1615,0.1445,0.346,7.0163,0.173,2021-03-31 19:00:00,BTC-25JUN21-72000-C
0.2,1617321600.0,ok,0.217,0.212,0.217,0.0429,0.212,2021-04-01 19:00:00,BTC-25JUN21-72000-C
0.3,1617408000.0,ok,0.195,0.1615,0.199,0.05555,0.1615,2021-04-02 19:00:00,BTC-25JUN21-72000-C
0.2,1617494400.0,ok,0.161,0.161,0.161,0.0322,0.161,2021-04-03 19:00:00,BTC-25JUN21-72000-C
0.5,1617580800.0,ok,0.156,0.05,0.156,0.0568,0.05,2021-04-04 19:00:00,BTC-25JUN21-72000-C
1.7,1617667200.0,ok,0.05,0.05,0.15,0.1705,0.1395,2021-04-05 19:00:00,BTC-25JUN21-72000-C
2.0,1617753600.0,ok,0.168,0.094,0.18,0.2836,0.1285,2021-04-06 19:00:00,BTC-25JUN21-72000-C
2.0,1617840000.0,ok,0.079,0.079,0.3065,0.3855,0.3065,2021-04-07 19:00:00,BTC-25JUN21-72000-C
0.0,1617926400.0,ok,0.3065,0.3065,0.3065,0.0,0.3065,2021-04-08 19:00:00,BTC-25JUN21-72000-C
0.0,1618012800.0,ok,0.3065,0.3065,0.3065,0.0,0.3065,2021-04-09 19:00:00,BTC-25JUN21-72000-C
0.0,1618099200.0,ok,0.3065,0.3065,0.3065,0.0,0.3065,2021-04-10 19:00:00,BTC-25JUN21-72000-C
5.1,1618185600.0,ok,0.154,0.154,0.154,0.7854,0.154,2021-04-11 19:00:00,BTC-25JUN21-72000-C
0.0,1618272000.0,ok,0.154,0.154,0.154,0.0,0.154,2021-04-12 19:00:00,BTC-25JUN21-72000-C
0.0,1618358400.0,ok,0.154,0.154,0.154,0.0,0.154,2021-04-13 19:00:00,BTC-25JUN21-72000-C
40.8,1618444800.0,ok,0.147,0.135,0.171,5.99505,0.171,2021-04-14 19:00:00,BTC-25JUN21-72000-C
0.0,1618531200.0,ok,0.171,0.171,0.171,0.0,0.171,2021-04-15 19:00:00,BTC-25JUN21-72000-C
0.0,1618617600.0,ok,0.171,0.171,0.171,0.0,0.171,2021-04-16 19:00:00,BTC-25JUN21-72000-C
0.0,1618704000.0,ok,0.171,0.171,0.171,0.0,0.171,2021-04-17 19:00:00,BTC-25JUN21-72000-C
0.0,1618790400.0,ok,0.171,0.171,0.171,0.0,0.171,2021-04-18 19:00:00,BTC-25JUN21-72000-C
300.0,1618876800.0,ok,0.102,0.0655,0.15,27.3574,0.097,2021-04-19 19:00:00,BTC-25JUN21-72000-C
0.0,1618963200.0,ok,0.097,0.097,0.097,0.0,0.097,2021-04-20 19:00:00,BTC-25JUN21-72000-C
0.0,1619049600.0,ok,0.097,0.097,0.097,0.0,0.097,2021-04-21 19:00:00,BTC-25JUN21-72000-C
4.0,1619136000.0,ok,0.047,0.047,0.047,0.188,0.047,2021-04-22 19:00:00,BTC-25JUN21-72000-C
0.0,1619222400.0,ok,0.047,0.047,0.047,0.0,0.047,2021-04-23 19:00:00,BTC-25JUN21-72000-C
0.0,1619308800.0,ok,0.047,0.047,0.047,0.0,0.047,2021-04-24 19:00:00,BTC-25JUN21-72000-C
0.0,1619395200.0,ok,0.047,0.047,0.047,0.0,0.047,2021-04-25 19:00:00,BTC-25JUN21-72000-C
0.0,1619481600.0,ok,0.047,0.047,0.047,0.0,0.047,2021-04-26 19:00:00,BTC-25JUN21-72000-C
28.2,1619568000.0,ok,0.0495,0.04,0.104,2.27205,0.0805,2021-04-27 19:00:00,BTC-25JUN21-72000-C
6.5,1619654400.0,ok,0.0095,0.0095,0.2075,0.38365,0.076,2021-04-28 19:00:00,BTC-25JUN21-72000-C
0.0,1619740800.0,ok,0.076,0.076,0.076,0.0,0.076,2021-04-29 19:00:00,BTC-25JUN21-72000-C
0.0,1619827200.0,ok,0.076,0.076,0.076,0.0,0.076,2021-04-30 19:00:00,BTC-25JUN21-72000-C
0.0,1619913600.0,ok,0.076,0.076,0.076,0.0,0.076,2021-05-01 19:00:00,BTC-25JUN21-72000-C
1.2,1620000000.0,ok,0.082,0.0555,0.082,0.08895,0.0555,2021-05-02 19:00:00,BTC-25JUN21-72000-C
0.0,1620086400.0,ok,0.0555,0.0555,0.0555,0.0,0.0555,2021-05-03 19:00:00,BTC-25JUN21-72000-C
0.6,1620172800.0,ok,0.0455,0.0455,0.0455,0.0273,0.0455,2021-05-04 19:00:00,BTC-25JUN21-72000-C
3.0,1620259200.0,ok,0.1,0.09,0.2655,0.4555,0.09,2021-05-05 19:00:00,BTC-25JUN21-72000-C
1020.3,1620345600.0,ok,0.0005,0.0005,0.0495,0.52485,0.0495,2021-05-06 19:00:00,BTC-25JUN21-72000-C
0.0,1620432000.0,ok,0.0495,0.0495,0.0495,0.0,0.0495,2021-05-07 19:00:00,BTC-25JUN21-72000-C
0.0,1620518400.0,ok,0.0495,0.0495,0.0495,0.0,0.0495,2021-05-08 19:00:00,BTC-25JUN21-72000-C
3.0,1620604800.0,ok,0.0495,0.0495,0.0495,0.1485,0.0495,2021-05-09 19:00:00,BTC-25JUN21-72000-C
0.0,1620691200.0,ok,0.0495,0.0495,0.0495,0.0,0.0495,2021-05-10 19:00:00,BTC-25JUN21-72000-C
0.3,1620777600.0,ok,0.0455,0.0455,0.0455,0.01365,0.0455,2021-05-11 19:00:00,BTC-25JUN21-72000-C
0.0,1620864000.0,ok,0.0455,0.0455,0.0455,0.0,0.0455,2021-05-12 19:00:00,BTC-25JUN21-72000-C
0.0,1620950400.0,ok,0.0455,0.0455,0.0455,0.0,0.0455,2021-05-13 19:00:00,BTC-25JUN21-72000-C
0.0,1621036800.0,ok,0.0455,0.0455,0.0455,0.0,0.0455,2021-05-14 19:00:00,BTC-25JUN21-72000-C
2.0,1621123200.0,ok,0.001,0.001,0.242,0.243,0.242,2021-05-15 19:00:00,BTC-25JUN21-72000-C
3.0,1621209600.0,ok,0.24,0.24,0.242,0.724,0.242,2021-05-16 19:00:00,BTC-25JUN21-72000-C
7.5,1621296000.0,ok,0.027,0.019,0.027,0.18265,0.023,2021-05-17 19:00:00,BTC-25JUN21-72000-C
0.1,1621382400.0,ok,0.182,0.182,0.182,0.0182,0.182,2021-05-18 19:00:00,BTC-25JUN21-72000-C
0.0,1621468800.0,ok,0.182,0.182,0.182,0.0,0.182,2021-05-19 19:00:00,BTC-25JUN21-72000-C
0.0,1621555200.0,ok,0.182,0.182,0.182,0.0,0.182,2021-05-20 19:00:00,BTC-25JUN21-72000-C
0.0,1621641600.0,ok,0.182,0.182,0.182,0.0,0.182,2021-05-21 19:00:00,BTC-25JUN21-72000-C
0.0,1621728000.0,ok,0.182,0.182,0.182,0.0,0.182,2021-05-22 19:00:00,BTC-25JUN21-72000-C
0.0,1621814400.0,ok,0.182,0.182,0.182,0.0,0.182,2021-05-23 19:00:00,BTC-25JUN21-72000-C
0.8,1621900800.0,ok,0.0105,0.01,0.0105,0.0082,0.01,2021-05-24 19:00:00,BTC-25JUN21-72000-C
1.0,1621987200.0,ok,0.242,0.242,0.242,0.242,0.242,2021-05-25 19:00:00,BTC-25JUN21-72000-C
0.0,1622073600.0,ok,0.242,0.242,0.242,0.0,0.242,2021-05-26 19:00:00,BTC-25JUN21-72000-C
0.0,1622160000.0,ok,0.242,0.242,0.242,0.0,0.242,2021-05-27 19:00:00,BTC-25JUN21-72000-C
0.0,1622246400.0,ok,0.242,0.242,0.242,0.0,0.242,2021-05-28 19:00:00,BTC-25JUN21-72000-C
0.0,1622332800.0,ok,0.242,0.242,0.242,0.0,0.242,2021-05-29 19:00:00,BTC-25JUN21-72000-C
0.0,1622419200.0,ok,0.242,0.242,0.242,0.0,0.242,2021-05-30 19:00:00,BTC-25JUN21-72000-C
0.0,1622505600.0,ok,0.242,0.242,0.242,0.0,0.242,2021-05-31 19:00:00,BTC-25JUN21-72000-C
0.0,1622592000.0,ok,0.242,0.242,0.242,0.0,0.242,2021-06-01 19:00:00,BTC-25JUN21-72000-C
0.0,1622678400.0,ok,0.242,0.242,0.242,0.0,0.242,2021-06-02 19:00:00,BTC-25JUN21-72000-C
0.0,1622764800.0,ok,0.242,0.242,0.242,0.0,0.242,2021-06-03 19:00:00,BTC-25JUN21-72000-C
0.0,1622851200.0,ok,0.242,0.242,0.242,0.0,0.242,2021-06-04 19:00:00,BTC-25JUN21-72000-C
0.0,1622937600.0,ok,0.242,0.242,0.242,0.0,0.242,2021-06-05 19:00:00,BTC-25JUN21-72000-C
7.5,1623024000.0,ok,0.0275,0.019,0.0275,0.16955,0.0265,2021-06-06 19:00:00,BTC-25JUN21-72000-C
43.5,1623110400.0,ok,0.019,0.0165,0.03,0.8382,0.0165,2021-06-07 19:00:00,BTC-25JUN21-72000-C
2.1,1623196800.0,ok,0.02,0.017,0.02,0.039,0.017,2021-06-08 19:00:00,BTC-25JUN21-72000-C
0.0,1623283200.0,ok,0.017,0.017,0.017,0.0,0.017,2021-06-09 19:00:00,BTC-25JUN21-72000-C
0.1,1623369600.0,ok,0.0035,0.0035,0.0035,0.00035,0.0035,2021-06-10 19:00:00,BTC-25JUN21-72000-C
0.0,1623456000.0,ok,0.0035,0.0035,0.0035,0.0,0.0035,2021-06-11 19:00:00,BTC-25JUN21-72000-C
0.0,1623542400.0,ok,0.0035,0.0035,0.0035,0.0,0.0035,2021-06-12 19:00:00,BTC-25JUN21-72000-C
0.0,1623628800.0,ok,0.0035,0.0035,0.0035,0.0,0.0035,2021-06-13 19:00:00,BTC-25JUN21-72000-C
3.2,1623715200.0,ok,0.0095,0.006,0.0095,0.0248,0.006,2021-06-14 19:00:00,BTC-25JUN21-72000-C
0.0,1623801600.0,ok,0.006,0.006,0.006,0.0,0.006,2021-06-15 19:00:00,BTC-25JUN21-72000-C
0.5,1623888000.0,ok,0.001,0.001,0.001,0.0005,0.001,2021-06-16 19:00:00,BTC-25JUN21-72000-C
0.3,1605916800.0,ok,0.045,0.045,0.045,0.0135,0.045,2020-11-20 18:00:00,BTC-25JUN21-28000-C
0.0,1606003200.0,ok,0.045,0.045,0.045,0.0,0.045,2020-11-21 18:00:00,BTC-25JUN21-28000-C
0.0,1606089600.0,ok,0.045,0.045,0.045,0.0,0.045,2020-11-22 18:00:00,BTC-25JUN21-28000-C
0.0,1606176000.0,ok,0.045,0.045,0.045,0.0,0.045,2020-11-23 18:00:00,BTC-25JUN21-28000-C
0.3,1606262400.0,ok,0.082,0.082,0.0835,0.02485,0.0835,2020-11-24 18:00:00,BTC-25JUN21-28000-C
0.0,1606348800.0,ok,0.0835,0.0835,0.0835,0.0,0.0835,2020-11-25 18:00:00,BTC-25JUN21-28000-C
0.0,1606435200.0,ok,0.0835,0.0835,0.0835,0.0,0.0835,2020-11-26 18:00:00,BTC-25JUN21-28000-C
0.0,1606521600.0,ok,0.0835,0.0835,0.0835,0.0,0.0835,2020-11-27 18:00:00,BTC-25JUN21-28000-C
0.0,1606608000.0,ok,0.0835,0.0835,0.0835,0.0,0.0835,2020-11-28 18:00:00,BTC-25JUN21-28000-C
0.0,1606694400.0,ok,0.0835,0.0835,0.0835,0.0,0.0835,2020-11-29 18:00:00,BTC-25JUN21-28000-C
0.2,1606780800.0,ok,0.178,0.1705,0.178,0.03485,0.1705,2020-11-30 18:00:00,BTC-25JUN21-28000-C
1.4,1606867200.0,ok,0.154,0.154,0.1815,0.24275,0.1735,2020-12-01 18:00:00,BTC-25JUN21-28000-C
0.0,1606953600.0,ok,0.1735,0.1735,0.1735,0.0,0.1735,2020-12-02 18:00:00,BTC-25JUN21-28000-C
0.3,1607040000.0,ok,0.1145,0.1145,0.12,0.03515,0.12,2020-12-03 18:00:00,BTC-25JUN21-28000-C
0.0,1607126400.0,ok,0.12,0.12,0.12,0.0,0.12,2020-12-04 18:00:00,BTC-25JUN21-28000-C
0.0,1607212800.0,ok,0.12,0.12,0.12,0.0,0.12,2020-12-05 18:00:00,BTC-25JUN21-28000-C
0.0,1607299200.0,ok,0.12,0.12,0.12,0.0,0.12,2020-12-06 18:00:00,BTC-25JUN21-28000-C
0.0,1607385600.0,ok,0.12,0.12,0.12,0.0,0.12,2020-12-07 18:00:00,BTC-25JUN21-28000-C
0.0,1607472000.0,ok,0.12,0.12,0.12,0.0,0.12,2020-12-08 18:00:00,BTC-25JUN21-28000-C
0.0,1607558400.0,ok,0.12,0.12,0.12,0.0,0.12,2020-12-09 18:00:00,BTC-25JUN21-28000-C
0.0,1607644800.0,ok,0.12,0.12,0.12,0.0,0.12,2020-12-10 18:00:00,BTC-25JUN21-28000-C
0.1,1607731200.0,ok,0.1545,0.1545,0.1545,0.01545,0.1545,2020-12-11 18:00:00,BTC-25JUN21-28000-C
0.1,1607817600.0,ok,0.1705,0.1705,0.1705,0.01705,0.1705,2020-12-12 18:00:00,BTC-25JUN21-28000-C
0.2,1607904000.0,ok,0.17,0.17,0.1725,0.03425,0.1725,2020-12-13 18:00:00,BTC-25JUN21-28000-C
0.0,1607990400.0,ok,0.1725,0.1725,0.1725,0.0,0.1725,2020-12-14 18:00:00,BTC-25JUN21-28000-C
0.0,1608076800.0,ok,0.1725,0.1725,0.1725,0.0,0.1725,2020-12-15 18:00:00,BTC-25JUN21-28000-C
0.0,1608163200.0,ok,0.1725,0.1725,0.1725,0.0,0.1725,2020-12-16 18:00:00,BTC-25JUN21-28000-C
0.8,1608249600.0,ok,0.3205,0.2935,0.3205,0.2399,0.2935,2020-12-17 18:00:00,BTC-25JUN21-28000-C
0.0,1608336000.0,ok,0.2935,0.2935,0.2935,0.0,0.2935,2020-12-18 18:00:00,BTC-25JUN21-28000-C
0.3,1608422400.0,ok,0.305,0.305,0.3115,0.09245,0.3115,2020-12-19 18:00:00,BTC-25JUN21-28000-C
0.2,1608508800.0,ok,0.2645,0.264,0.2645,0.05285,0.264,2020-12-20 18:00:00,BTC-25JUN21-28000-C
0.0,1608595200.0,ok,0.264,0.264,0.264,0.0,0.264,2020-12-21 18:00:00,BTC-25JUN21-28000-C
0.3,1608681600.0,ok,0.2675,0.2675,0.2735,0.0811,0.2735,2020-12-22 18:00:00,BTC-25JUN21-28000-C
4.7,1608768000.0,ok,0.264,0.264,0.335,1.4001,0.3075,2020-12-23 18:00:00,BTC-25JUN21-28000-C
0.0,1608854400.0,ok,0.3075,0.3075,0.3075,0.0,0.3075,2020-12-24 18:00:00,BTC-25JUN21-28000-C
0.0,1608940800.0,ok,0.3075,0.3075,0.3075,0.0,0.3075,2020-12-25 18:00:00,BTC-25JUN21-28000-C
0.4,1609027200.0,ok,0.1975,0.1945,0.244,0.0877,0.244,2020-12-26 18:00:00,BTC-25JUN21-28000-C
2.2,1609113600.0,ok,0.2485,0.24,0.491,0.81475,0.491,2020-12-27 18:00:00,BTC-25JUN21-28000-C
1.4,1609200000.0,ok,0.2735,0.2735,0.3665,0.4891,0.363,2020-12-28 18:00:00,BTC-25JUN21-28000-C
0.0,1609286400.0,ok,0.363,0.363,0.363,0.0,0.363,2020-12-29 18:00:00,BTC-25JUN21-28000-C
0.2,1609372800.0,ok,0.4185,0.4145,0.4185,0.0833,0.4145,2020-12-30 18:00:00,BTC-25JUN21-28000-C
0.2,1609459200.0,ok,0.5055,0.475,0.5055,0.09805,0.475,2020-12-31 18:00:00,BTC-25JUN21-28000-C
0.0,1609545600.0,ok,0.475,0.475,0.475,0.0,0.475,2021-01-01 18:00:00,BTC-25JUN21-28000-C
0.0,1609632000.0,ok,0.475,0.475,0.475,0.0,0.475,2021-01-02 18:00:00,BTC-25JUN21-28000-C
0.1,1609718400.0,ok,0.58,0.58,0.58,0.058,0.58,2021-01-03 18:00:00,BTC-25JUN21-28000-C
0.2,1609804800.0,ok,0.55,0.5,0.55,0.105,0.5,2021-01-04 18:00:00,BTC-25JUN21-28000-C
0.0,1609891200.0,ok,0.5,0.5,0.5,0.0,0.5,2021-01-05 18:00:00,BTC-25JUN21-28000-C
0.0,1609977600.0,ok,0.5,0.5,0.5,0.0,0.5,2021-01-06 18:00:00,BTC-25JUN21-28000-C
0.0,1610064000.0,ok,0.5,0.5,0.5,0.0,0.5,2021-01-07 18:00:00,BTC-25JUN21-28000-C
0.0,1610150400.0,ok,0.5,0.5,0.5,0.0,0.5,2021-01-08 18:00:00,BTC-25JUN21-28000-C
0.2,1610236800.0,ok,0.6105,0.609,0.6105,0.12195,0.609,2021-01-09 18:00:00,BTC-25JUN21-28000-C
0.0,1610323200.0,ok,0.609,0.609,0.609,0.0,0.609,2021-01-10 18:00:00,BTC-25JUN21-28000-C
0.0,1610409600.0,ok,0.609,0.609,0.609,0.0,0.609,2021-01-11 18:00:00,BTC-25JUN21-28000-C
0.0,1610496000.0,ok,0.609,0.609,0.609,0.0,0.609,2021-01-12 18:00:00,BTC-25JUN21-28000-C
0.0,1610582400.0,ok,0.609,0.609,0.609,0.0,0.609,2021-01-13 18:00:00,BTC-25JUN21-28000-C
0.0,1610668800.0,ok,0.609,0.609,0.609,0.0,0.609,2021-01-14 18:00:00,BTC-25JUN21-28000-C
0.1,1610755200.0,ok,0.1925,0.1925,0.1925,0.01925,0.1925,2021-01-15 18:00:00,BTC-25JUN21-28000-C
0.0,1610841600.0,ok,0.1925,0.1925,0.1925,0.0,0.1925,2021-01-16 18:00:00,BTC-25JUN21-28000-C
0.0,1610928000.0,ok,0.1925,0.1925,0.1925,0.0,0.1925,2021-01-17 18:00:00,BTC-25JUN21-28000-C
0.0,1611014400.0,ok,0.1925,0.1925,0.1925,0.0,0.1925,2021-01-18 18:00:00,BTC-25JUN21-28000-C
0.5,1611100800.0,ok,0.382,0.2315,0.3895,0.1779,0.3895,2021-01-19 18:00:00,BTC-25JUN21-28000-C
0.1,1611187200.0,ok,0.3905,0.3905,0.3905,0.03905,0.3905,2021-01-20 18:00:00,BTC-25JUN21-28000-C
5.8,1611273600.0,ok,0.349,0.1715,0.349,1.95545,0.349,2021-01-21 18:00:00,BTC-25JUN21-28000-C
0.0,1611360000.0,ok,0.349,0.349,0.349,0.0,0.349,2021-01-22 18:00:00,BTC-25JUN21-28000-C
0.1,1611446400.0,ok,0.4305,0.4305,0.4305,0.04305,0.4305,2021-01-23 18:00:00,BTC-25JUN21-28000-C
0.2,1611532800.0,ok,0.2355,0.225,0.2355,0.04605,0.225,2021-01-24 18:00:00,BTC-25JUN21-28000-C
0.0,1611619200.0,ok,0.225,0.225,0.225,0.0,0.225,2021-01-25 18:00:00,BTC-25JUN21-28000-C
1.1,1611705600.0,ok,0.2845,0.1715,0.312,0.29785,0.312,2021-01-26 18:00:00,BTC-25JUN21-28000-C
0.9,1611792000.0,ok,0.298,0.2975,0.3165,0.27605,0.3045,2021-01-27 18:00:00,BTC-25JUN21-28000-C
0.7,1611878400.0,ok,0.3275,0.3275,0.381,0.2499,0.3775,2021-01-28 18:00:00,BTC-25JUN21-28000-C
0.0,1611964800.0,ok,0.3775,0.3775,0.3775,0.0,0.3775,2021-01-29 18:00:00,BTC-25JUN21-28000-C
0.3,1612051200.0,ok,0.3335,0.3215,0.3335,0.0986,0.3215,2021-01-30 18:00:00,BTC-25JUN21-28000-C
0.2,1612137600.0,ok,0.3275,0.3275,0.328,0.06555,0.328,2021-01-31 18:00:00,BTC-25JUN21-28000-C
0.3,1612224000.0,ok,0.35,0.3465,0.35,0.10455,0.3465,2021-02-01 18:00:00,BTC-25JUN21-28000-C
0.3,1612310400.0,ok,0.3635,0.356,0.4015,0.1121,0.4015,2021-02-02 18:00:00,BTC-25JUN21-28000-C
10.4,1612396800.0,ok,0.4015,0.3705,0.4015,4.1615,0.3705,2021-02-03 18:00:00,BTC-25JUN21-28000-C
1.1,1612483200.0,ok,0.394,0.361,0.394,0.41065,0.361,2021-02-04 18:00:00,BTC-25JUN21-28000-C
0.0,1612569600.0,ok,0.361,0.361,0.361,0.0,0.361,2021-02-05 18:00:00,BTC-25JUN21-28000-C
0.1,1612656000.0,ok,0.385,0.385,0.385,0.0385,0.385,2021-02-06 18:00:00,BTC-25JUN21-28000-C
0.4,1612742400.0,ok,0.384,0.384,0.3915,0.15515,0.3915,2021-02-07 18:00:00,BTC-25JUN21-28000-C
0.3,1612828800.0,ok,0.4655,0.4655,0.4675,0.14005,0.4675,2021-02-08 18:00:00,BTC-25JUN21-28000-C
3.6,1612915200.0,ok,0.468,0.468,0.4795,1.70125,0.4795,2021-02-09 18:00:00,BTC-25JUN21-28000-C
1.0,1613001600.0,ok,0.5815,0.5815,0.679,0.6595,0.679,2021-02-10 18:00:00,BTC-25JUN21-28000-C
0.0,1613088000.0,ok,0.679,0.679,0.679,0.0,0.679,2021-02-11 18:00:00,BTC-25JUN21-28000-C
0.0,1613174400.0,ok,0.679,0.679,0.679,0.0,0.679,2021-02-12 18:00:00,BTC-25JUN21-28000-C
0.0,1613260800.0,ok,0.679,0.679,0.679,0.0,0.679,2021-02-13 18:00:00,BTC-25JUN21-28000-C
0.3,1613347200.0,ok,0.527,0.527,0.53,0.15855,0.5285,2021-02-14 18:00:00,BTC-25JUN21-28000-C
0.0,1613433600.0,ok,0.5285,0.5285,0.5285,0.0,0.5285,2021-02-15 18:00:00,BTC-25JUN21-28000-C
1.3,1613520000.0,ok,0.7035,0.537,0.7035,0.77585,0.5945,2021-02-16 18:00:00,BTC-25JUN21-28000-C
0.0,1613606400.0,ok,0.5945,0.5945,0.5945,0.0,0.5945,2021-02-17 18:00:00,BTC-25JUN21-28000-C
0.0,1613692800.0,ok,0.5945,0.5945,0.5945,0.0,0.5945,2021-02-18 18:00:00,BTC-25JUN21-28000-C
0.0,1613779200.0,ok,0.5945,0.5945,0.5945,0.0,0.5945,2021-02-19 18:00:00,BTC-25JUN21-28000-C
0.0,1613865600.0,ok,0.5945,0.5945,0.5945,0.0,0.5945,2021-02-20 18:00:00,BTC-25JUN21-28000-C
0.0,1613952000.0,ok,0.5945,0.5945,0.5945,0.0,0.5945,2021-02-21 18:00:00,BTC-25JUN21-28000-C
2.9,1614038400.0,ok,0.6095,0.6075,0.614,1.77165,0.6115,2021-02-22 18:00:00,BTC-25JUN21-28000-C
7.0,1614124800.0,ok,0.62,0.589,0.621,4.2864,0.589,2021-02-23 18:00:00,BTC-25JUN21-28000-C
0.2,1614211200.0,ok,0.581,0.5725,0.581,0.11535,0.5725,2021-02-24 18:00:00,BTC-25JUN21-28000-C
0.0,1614297600.0,ok,0.5725,0.5725,0.5725,0.0,0.5725,2021-02-25 18:00:00,BTC-25JUN21-28000-C
0.0,1614384000.0,ok,0.5725,0.5725,0.5725,0.0,0.5725,2021-02-26 18:00:00,BTC-25JUN21-28000-C
0.0,1614470400.0,ok,0.5725,0.5725,0.5725,0.0,0.5725,2021-02-27 18:00:00,BTC-25JUN21-28000-C
0.0,1614556800.0,ok,0.5725,0.5725,0.5725,0.0,0.5725,2021-02-28 18:00:00,BTC-25JUN21-28000-C
0.0,1614643200.0,ok,0.5725,0.5725,0.5725,0.0,0.5725,2021-03-01 18:00:00,BTC-25JUN21-28000-C
0.3,1614729600.0,ok,0.5665,0.559,0.567,0.16925,0.559,2021-03-02 18:00:00,BTC-25JUN21-28000-C
1.3,1614816000.0,ok,0.53,0.522,0.5435,0.6932,0.5395,2021-03-03 18:00:00,BTC-25JUN21-28000-C
0.0,1614902400.0,ok,0.5395,0.5395,0.5395,0.0,0.5395,2021-03-04 18:00:00,BTC-25JUN21-28000-C
0.0,1614988800.0,ok,0.5395,0.5395,0.5395,0.0,0.5395,2021-03-05 18:00:00,BTC-25JUN21-28000-C
0.0,1615075200.0,ok,0.5395,0.5395,0.5395,0.0,0.5395,2021-03-06 18:00:00,BTC-25JUN21-28000-C
0.0,1615161600.0,ok,0.5395,0.5395,0.5395,0.0,0.5395,2021-03-07 18:00:00,BTC-25JUN21-28000-C
0.1,1615248000.0,ok,0.558,0.558,0.558,0.0558,0.558,2021-03-08 18:00:00,BTC-25JUN21-28000-C
0.0,1615334400.0,ok,0.558,0.558,0.558,0.0,0.558,2021-03-09 18:00:00,BTC-25JUN21-28000-C
0.0,1615420800.0,ok,0.558,0.558,0.558,0.0,0.558,2021-03-10 18:00:00,BTC-25JUN21-28000-C
0.0,1615507200.0,ok,0.558,0.558,0.558,0.0,0.558,2021-03-11 18:00:00,BTC-25JUN21-28000-C
0.0,1615593600.0,ok,0.558,0.558,0.558,0.0,0.558,2021-03-12 18:00:00,BTC-25JUN21-28000-C
0.0,1615680000.0,ok,0.558,0.558,0.558,0.0,0.558,2021-03-13 18:00:00,BTC-25JUN21-28000-C
