volume,ticks,status,open,low,high,cost,close,timestamp,Instrument,Type
0,1616025600,ok,0.567,0.567,0.567,0,0.567,3/17/2021 19:00,BTC-24SEP21-36000-C,C
0,1616112000,ok,0.567,0.567,0.567,0,0.567,3/18/2021 19:00,BTC-24SEP21-36000-C,C
0,1616198400,ok,0.567,0.567,0.567,0,0.567,3/19/2021 19:00,BTC-24SEP21-36000-C,C
0,1616284800,ok,0.567,0.567,0.567,0,0.567,3/20/2021 19:00,BTC-24SEP21-36000-C,C
0,1616371200,ok,0.567,0.567,0.567,0,0.567,3/21/2021 19:00,BTC-24SEP21-36000-C,C
0,1616457600,ok,0.567,0.567,0.567,0,0.567,3/22/2021 19:00,BTC-24SEP21-36000-C,C
0,1616544000,ok,0.567,0.567,0.567,0,0.567,3/23/2021 19:00,BTC-24SEP21-36000-C,C
0,1616630400,ok,0.567,0.567,0.567,0,0.567,3/24/2021 19:00,BTC-24SEP21-36000-C,C
3.6,1616716800,ok,0.533,0.5115,0.5345,1.88355,0.5115,3/25/2021 19:00,BTC-24SEP21-36000-C,C
0,1616803200,ok,0.5115,0.5115,0.5115,0,0.5115,3/26/2021 19:00,BTC-24SEP21-36000-C,C
0,1616889600,ok,0.5115,0.5115,0.5115,0,0.5115,3/27/2021 19:00,BTC-24SEP21-36000-C,C
0,1616976000,ok,0.5115,0.5115,0.5115,0,0.5115,3/28/2021 19:00,BTC-24SEP21-36000-C,C
3.2,1617062400,ok,0.524,0.524,0.538,1.6979,0.538,3/29/2021 19:00,BTC-24SEP21-36000-C,C
0,1617148800,ok,0.538,0.538,0.538,0,0.538,3/30/2021 19:00,BTC-24SEP21-36000-C,C
19.1,1617235200,ok,0.541,0.4,0.7,9.9928,0.545,3/31/2021 19:00,BTC-24SEP21-36000-C,C
3.3,1617321600,ok,0.552,0.548,0.572,1.83175,0.549,4/1/2021 19:00,BTC-24SEP21-36000-C,C
0,1617408000,ok,0.549,0.549,0.549,0,0.549,4/2/2021 19:00,BTC-24SEP21-36000-C,C
2,1617494400,ok,0.5445,0.543,0.5445,1.08855,0.5445,4/3/2021 19:00,BTC-24SEP21-36000-C,C
0,1617580800,ok,0.5445,0.5445,0.5445,0,0.5445,4/4/2021 19:00,BTC-24SEP21-36000-C,C
4.1,1617667200,ok,0.5495,0.5255,0.5505,2.1914,0.529,4/5/2021 19:00,BTC-24SEP21-36000-C,C
2.4,1617753600,ok,0.5215,0.518,0.527,1.25505,0.5265,4/6/2021 19:00,BTC-24SEP21-36000-C,C
0,1617840000,ok,0.5265,0.5265,0.5265,0,0.5265,4/7/2021 19:00,BTC-24SEP21-36000-C,C
0,1617926400,ok,0.5265,0.5265,0.5265,0,0.5265,4/8/2021 19:00,BTC-24SEP21-36000-C,C
0,1618012800,ok,0.5265,0.5265,0.5265,0,0.5265,4/9/2021 19:00,BTC-24SEP21-36000-C,C
0,1618099200,ok,0.5265,0.5265,0.5265,0,0.5265,4/10/2021 19:00,BTC-24SEP21-36000-C,C
0,1618185600,ok,0.5265,0.5265,0.5265,0,0.5265,4/11/2021 19:00,BTC-24SEP21-36000-C,C
0,1618272000,ok,0.5265,0.5265,0.5265,0,0.5265,4/12/2021 19:00,BTC-24SEP21-36000-C,C
0,1618358400,ok,0.5265,0.5265,0.5265,0,0.5265,4/13/2021 19:00,BTC-24SEP21-36000-C,C
0,1618444800,ok,0.5265,0.5265,0.5265,0,0.5265,4/14/2021 19:00,BTC-24SEP21-36000-C,C
0,1618531200,ok,0.5265,0.5265,0.5265,0,0.5265,4/15/2021 19:00,BTC-24SEP21-36000-C,C
0,1618617600,ok,0.5265,0.5265,0.5265,0,0.5265,4/16/2021 19:00,BTC-24SEP21-36000-C,C
0,1618704000,ok,0.5265,0.5265,0.5265,0,0.5265,4/17/2021 19:00,BTC-24SEP21-36000-C,C
0,1618790400,ok,0.5265,0.5265,0.5265,0,0.5265,4/18/2021 19:00,BTC-24SEP21-36000-C,C
0,1618876800,ok,0.5265,0.5265,0.5265,0,0.5265,4/19/2021 19:00,BTC-24SEP21-36000-C,C
0,1618963200,ok,0.5265,0.5265,0.5265,0,0.5265,4/20/2021 19:00,BTC-24SEP21-36000-C,C
0,1619049600,ok,0.5265,0.5265,0.5265,0,0.5265,4/21/2021 19:00,BTC-24SEP21-36000-C,C
0,1619136000,ok,0.5265,0.5265,0.5265,0,0.5265,4/22/2021 19:00,BTC-24SEP21-36000-C,C
0,1619222400,ok,0.5265,0.5265,0.5265,0,0.5265,4/23/2021 19:00,BTC-24SEP21-36000-C,C
0,1619308800,ok,0.5265,0.5265,0.5265,0,0.5265,4/24/2021 19:00,BTC-24SEP21-36000-C,C
0,1619395200,ok,0.5265,0.5265,0.5265,0,0.5265,4/25/2021 19:00,BTC-24SEP21-36000-C,C
0,1619481600,ok,0.5265,0.5265,0.5265,0,0.5265,4/26/2021 19:00,BTC-24SEP21-36000-C,C
0,1619568000,ok,0.5265,0.5265,0.5265,0,0.5265,4/27/2021 19:00,BTC-24SEP21-36000-C,C
0.3,1619654400,ok,0.511,0.511,0.511,0.1533,0.511,4/28/2021 19:00,BTC-24SEP21-36000-C,C
0,1619740800,ok,0.511,0.511,0.511,0,0.511,4/29/2021 19:00,BTC-24SEP21-36000-C,C
0,1619827200,ok,0.511,0.511,0.511,0,0.511,4/30/2021 19:00,BTC-24SEP21-36000-C,C
0,1619913600,ok,0.511,0.511,0.511,0,0.511,5/1/2021 19:00,BTC-24SEP21-36000-C,C
0,1620000000,ok,0.511,0.511,0.511,0,0.511,5/2/2021 19:00,BTC-24SEP21-36000-C,C
0,1620086400,ok,0.511,0.511,0.511,0,0.511,5/3/2021 19:00,BTC-24SEP21-36000-C,C
7.1,1620172800,ok,0.403,0.402,0.412,2.8907,0.4115,5/4/2021 19:00,BTC-24SEP21-36000-C,C
0,1620259200,ok,0.4115,0.4115,0.4115,0,0.4115,5/5/2021 19:00,BTC-24SEP21-36000-C,C
0,1620345600,ok,0.4115,0.4115,0.4115,0,0.4115,5/6/2021 19:00,BTC-24SEP21-36000-C,C
0,1620432000,ok,0.4115,0.4115,0.4115,0,0.4115,5/7/2021 19:00,BTC-24SEP21-36000-C,C
0,1620518400,ok,0.4115,0.4115,0.4115,0,0.4115,5/8/2021 19:00,BTC-24SEP21-36000-C,C
0.1,1620604800,ok,0.4105,0.4105,0.4105,0.04105,0.4105,5/9/2021 19:00,BTC-24SEP21-36000-C,C
0.6,1620691200,ok,0.531,0.518,0.531,0.315,0.521,5/10/2021 19:00,BTC-24SEP21-36000-C,C
0,1620777600,ok,0.521,0.521,0.521,0,0.521,5/11/2021 19:00,BTC-24SEP21-36000-C,C
0,1620864000,ok,0.521,0.521,0.521,0,0.521,5/12/2021 19:00,BTC-24SEP21-36000-C,C
0,1620950400,ok,0.521,0.521,0.521,0,0.521,5/13/2021 19:00,BTC-24SEP21-36000-C,C
0,1621036800,ok,0.521,0.521,0.521,0,0.521,5/14/2021 19:00,BTC-24SEP21-36000-C,C
0,1621123200,ok,0.521,0.521,0.521,0,0.521,5/15/2021 19:00,BTC-24SEP21-36000-C,C
0,1621209600,ok,0.521,0.521,0.521,0,0.521,5/16/2021 19:00,BTC-24SEP21-36000-C,C
0,1621296000,ok,0.521,0.521,0.521,0,0.521,5/17/2021 19:00,BTC-24SEP21-36000-C,C
0.7,1621382400,ok,0.3175,0.301,0.334,0.223,0.3085,5/18/2021 19:00,BTC-24SEP21-36000-C,C
0,1621468800,ok,0.3085,0.3085,0.3085,0,0.3085,5/19/2021 19:00,BTC-24SEP21-36000-C,C
0,1621555200,ok,0.3085,0.3085,0.3085,0,0.3085,5/20/2021 19:00,BTC-24SEP21-36000-C,C
1000,1621641600,ok,0.2,0.2,0.2,200,0.2,5/21/2021 19:00,BTC-24SEP21-36000-C,C
1,1621728000,ok,0.1255,0.1255,0.1255,0.1255,0.1255,5/22/2021 19:00,BTC-24SEP21-36000-C,C
0,1621814400,ok,0.1255,0.1255,0.1255,0,0.1255,5/23/2021 19:00,BTC-24SEP21-36000-C,C
0.2,1621900800,ok,0.2,0.147,0.2,0.0347,0.147,5/24/2021 19:00,BTC-24SEP21-36000-C,C
0,1621987200,ok,0.147,0.147,0.147,0,0.147,5/25/2021 19:00,BTC-24SEP21-36000-C,C
0,1622073600,ok,0.147,0.147,0.147,0,0.147,5/26/2021 19:00,BTC-24SEP21-36000-C,C
0,1622160000,ok,0.147,0.147,0.147,0,0.147,5/27/2021 19:00,BTC-24SEP21-36000-C,C
10,1622246400,ok,0.3175,0.3175,0.3175,3.175,0.3175,5/28/2021 19:00,BTC-24SEP21-36000-C,C
7,1622332800,ok,0.3225,0.1,0.353,1.704,0.1555,5/29/2021 19:00,BTC-24SEP21-36000-C,C
0,1622419200,ok,0.1555,0.1555,0.1555,0,0.1555,5/30/2021 19:00,BTC-24SEP21-36000-C,C
0,1622505600,ok,0.1555,0.1555,0.1555,0,0.1555,5/31/2021 19:00,BTC-24SEP21-36000-C,C
0,1622592000,ok,0.1555,0.1555,0.1555,0,0.1555,6/1/2021 19:00,BTC-24SEP21-36000-C,C
0,1622678400,ok,0.1555,0.1555,0.1555,0,0.1555,6/2/2021 19:00,BTC-24SEP21-36000-C,C
0.1,1622764800,ok,0.15,0.15,0.15,0.015,0.15,6/3/2021 19:00,BTC-24SEP21-36000-C,C
1,1622851200,ok,0.15,0.15,0.15,0.15,0.15,6/4/2021 19:00,BTC-24SEP21-36000-C,C
4.6,1622937600,ok,0.15,0.15,0.15,0.69,0.15,6/5/2021 19:00,BTC-24SEP21-36000-C,C
0,1623024000,ok,0.15,0.15,0.15,0,0.15,6/6/2021 19:00,BTC-24SEP21-36000-C,C
2.1,1611187200,ok,0.3095,0.3095,0.351,0.67955,0.351,1/20/2021 18:00,BTC-31DEC21-32000-C,C
31.6,1611273600,ok,0.893,0.8,0.893,27.2888,0.893,1/21/2021 18:00,BTC-31DEC21-32000-C,C
1.1,1611360000,ok,0.6935,0.6935,0.6935,0.76285,0.6935,1/22/2021 18:00,BTC-31DEC21-32000-C,C
9.3,1611446400,ok,0.893,0.893,0.893,8.3049,0.893,1/23/2021 18:00,BTC-31DEC21-32000-C,C
0,1611532800,ok,0.893,0.893,0.893,0,0.893,1/24/2021 18:00,BTC-31DEC21-32000-C,C
0.7,1611619200,ok,0.6935,0.6935,0.6935,0.48545,0.6935,1/25/2021 18:00,BTC-31DEC21-32000-C,C
0,1611705600,ok,0.6935,0.6935,0.6935,0,0.6935,1/26/2021 18:00,BTC-31DEC21-32000-C,C
28.2,1611792000,ok,0.6935,0.494,0.6935,17.5617,0.494,1/27/2021 18:00,BTC-31DEC21-32000-C,C
1,1611878400,ok,0.2,0.2,0.2,0.2,0.2,1/28/2021 18:00,BTC-31DEC21-32000-C,C
0,1611964800,ok,0.2,0.2,0.2,0,0.2,1/29/2021 18:00,BTC-31DEC21-32000-C,C
0,1612051200,ok,0.2,0.2,0.2,0,0.2,1/30/2021 18:00,BTC-31DEC21-32000-C,C
0,1612137600,ok,0.2,0.2,0.2,0,0.2,1/31/2021 18:00,BTC-31DEC21-32000-C,C
0,1612224000,ok,0.2,0.2,0.2,0,0.2,2/1/2021 18:00,BTC-31DEC21-32000-C,C
0,1612310400,ok,0.2,0.2,0.2,0,0.2,2/2/2021 18:00,BTC-31DEC21-32000-C,C
0,1612396800,ok,0.2,0.2,0.2,0,0.2,2/3/2021 18:00,BTC-31DEC21-32000-C,C
0,1612483200,ok,0.2,0.2,0.2,0,0.2,2/4/2021 18:00,BTC-31DEC21-32000-C,C
0,1612569600,ok,0.2,0.2,0.2,0,0.2,2/5/2021 18:00,BTC-31DEC21-32000-C,C
0,1612656000,ok,0.2,0.2,0.2,0,0.2,2/6/2021 18:00,BTC-31DEC21-32000-C,C
0,1612742400,ok,0.2,0.2,0.2,0,0.2,2/7/2021 18:00,BTC-31DEC21-32000-C,C
0,1612828800,ok,0.2,0.2,0.2,0,0.2,2/8/2021 18:00,BTC-31DEC21-32000-C,C
0,1612915200,ok,0.2,0.2,0.2,0,0.2,2/9/2021 18:00,BTC-31DEC21-32000-C,C
0,1613001600,ok,0.2,0.2,0.2,0,0.2,2/10/2021 18:00,BTC-31DEC21-32000-C,C
0,1613088000,ok,0.2,0.2,0.2,0,0.2,2/11/2021 18:00,BTC-31DEC21-32000-C,C
0,1613174400,ok,0.2,0.2,0.2,0,0.2,2/12/2021 18:00,BTC-31DEC21-32000-C,C
0,1613260800,ok,0.2,0.2,0.2,0,0.2,2/13/2021 18:00,BTC-31DEC21-32000-C,C
0,1613347200,ok,0.2,0.2,0.2,0,0.2,2/14/2021 18:00,BTC-31DEC21-32000-C,C
0,1613433600,ok,0.2,0.2,0.2,0,0.2,2/15/2021 18:00,BTC-31DEC21-32000-C,C
0,1613520000,ok,0.2,0.2,0.2,0,0.2,2/16/2021 18:00,BTC-31DEC21-32000-C,C
2,1613606400,ok,0.6,0.6,0.6,1.2,0.6,2/17/2021 18:00,BTC-31DEC21-32000-C,C
0,1613692800,ok,0.6,0.6,0.6,0,0.6,2/18/2021 18:00,BTC-31DEC21-32000-C,C
0,1613779200,ok,0.6,0.6,0.6,0,0.6,2/19/2021 18:00,BTC-31DEC21-32000-C,C
0,1613865600,ok,0.6,0.6,0.6,0,0.6,2/20/2021 18:00,BTC-31DEC21-32000-C,C
0,1613952000,ok,0.6,0.6,0.6,0,0.6,2/21/2021 18:00,BTC-31DEC21-32000-C,C
0,1614038400,ok,0.6,0.6,0.6,0,0.6,2/22/2021 18:00,BTC-31DEC21-32000-C,C
0,1614124800,ok,0.6,0.6,0.6,0,0.6,2/23/2021 18:00,BTC-31DEC21-32000-C,C
0,1614211200,ok,0.6,0.6,0.6,0,0.6,2/24/2021 18:00,BTC-31DEC21-32000-C,C
0,1614297600,ok,0.6,0.6,0.6,0,0.6,2/25/2021 18:00,BTC-31DEC21-32000-C,C
0,1614384000,ok,0.6,0.6,0.6,0,0.6,2/26/2021 18:00,BTC-31DEC21-32000-C,C
0,1614470400,ok,0.6,0.6,0.6,0,0.6,2/27/2021 18:00,BTC-31DEC21-32000-C,C
0,1614556800,ok,0.6,0.6,0.6,0,0.6,2/28/2021 18:00,BTC-31DEC21-32000-C,C
0,1614643200,ok,0.6,0.6,0.6,0,0.6,3/1/2021 18:00,BTC-31DEC21-32000-C,C
0,1614729600,ok,0.6,0.6,0.6,0,0.6,3/2/2021 18:00,BTC-31DEC21-32000-C,C
0,1614816000,ok,0.6,0.6,0.6,0,0.6,3/3/2021 18:00,BTC-31DEC21-32000-C,C
0,1614902400,ok,0.6,0.6,0.6,0,0.6,3/4/2021 18:00,BTC-31DEC21-32000-C,C
0,1614988800,ok,0.6,0.6,0.6,0,0.6,3/5/2021 18:00,BTC-31DEC21-32000-C,C
0,1615075200,ok,0.6,0.6,0.6,0,0.6,3/6/2021 18:00,BTC-31DEC21-32000-C,C
0,1615161600,ok,0.6,0.6,0.6,0,0.6,3/7/2021 18:00,BTC-31DEC21-32000-C,C
0,1615248000,ok,0.6,0.6,0.6,0,0.6,3/8/2021 18:00,BTC-31DEC21-32000-C,C
0,1615334400,ok,0.6,0.6,0.6,0,0.6,3/9/2021 18:00,BTC-31DEC21-32000-C,C
0,1615420800,ok,0.6,0.6,0.6,0,0.6,3/10/2021 18:00,BTC-31DEC21-32000-C,C
0,1615507200,ok,0.6,0.6,0.6,0,0.6,3/11/2021 18:00,BTC-31DEC21-32000-C,C
0,1615593600,ok,0.6,0.6,0.6,0,0.6,3/12/2021 18:00,BTC-31DEC21-32000-C,C
0,1615680000,ok,0.6,0.6,0.6,0,0.6,3/13/2021 18:00,BTC-31DEC21-32000-C,C
0,1615766400,ok,0.6,0.6,0.6,0,0.6,3/14/2021 19:00,BTC-31DEC21-32000-C,C
0,1615852800,ok,0.6,0.6,0.6,0,0.6,3/15/2021 19:00,BTC-31DEC21-32000-C,C
0,1615939200,ok,0.6,0.6,0.6,0,0.6,3/16/2021 19:00,BTC-31DEC21-32000-C,C
0,1616025600,ok,0.6,0.6,0.6,0,0.6,3/17/2021 19:00,BTC-31DEC21-32000-C,C
0,1616112000,ok,0.6,0.6,0.6,0,0.6,3/18/2021 19:00,BTC-31DEC21-32000-C,C
0,1616198400,ok,0.6,0.6,0.6,0,0.6,3/19/2021 19:00,BTC-31DEC21-32000-C,C
0,1616284800,ok,0.6,0.6,0.6,0,0.6,3/20/2021 19:00,BTC-31DEC21-32000-C,C
0,1616371200,ok,0.6,0.6,0.6,0,0.6,3/21/2021 19:00,BTC-31DEC21-32000-C,C
0,1616457600,ok,0.6,0.6,0.6,0,0.6,3/22/2021 19:00,BTC-31DEC21-32000-C,C
0,1616544000,ok,0.6,0.6,0.6,0,0.6,3/23/2021 19:00,BTC-31DEC21-32000-C,C
0,1616630400,ok,0.6,0.6,0.6,0,0.6,3/24/2021 19:00,BTC-31DEC21-32000-C,C
0,1616716800,ok,0.6,0.6,0.6,0,0.6,3/25/2021 19:00,BTC-31DEC21-32000-C,C
0,1616803200,ok,0.6,0.6,0.6,0,0.6,3/26/2021 19:00,BTC-31DEC21-32000-C,C
0,1616889600,ok,0.6,0.6,0.6,0,0.6,3/27/2021 19:00,BTC-31DEC21-32000-C,C
0,1616976000,ok,0.6,0.6,0.6,0,0.6,3/28/2021 19:00,BTC-31DEC21-32000-C,C
0,1617062400,ok,0.6,0.6,0.6,0,0.6,3/29/2021 19:00,BTC-31DEC21-32000-C,C
0,1617148800,ok,0.6,0.6,0.6,0,0.6,3/30/2021 19:00,BTC-31DEC21-32000-C,C
0,1617235200,ok,0.6,0.6,0.6,0,0.6,3/31/2021 19:00,BTC-31DEC21-32000-C,C
0,1617321600,ok,0.6,0.6,0.6,0,0.6,4/1/2021 19:00,BTC-31DEC21-32000-C,C
0,1617408000,ok,0.6,0.6,0.6,0,0.6,4/2/2021 19:00,BTC-31DEC21-32000-C,C
0,1617494400,ok,0.6,0.6,0.6,0,0.6,4/3/2021 19:00,BTC-31DEC21-32000-C,C
0,1617580800,ok,0.6,0.6,0.6,0,0.6,4/4/2021 19:00,BTC-31DEC21-32000-C,C
0,1617667200,ok,0.6,0.6,0.6,0,0.6,4/5/2021 19:00,BTC-31DEC21-32000-C,C
0,1617753600,ok,0.6,0.6,0.6,0,0.6,4/6/2021 19:00,BTC-31DEC21-32000-C,C
0,1617840000,ok,0.6,0.6,0.6,0,0.6,4/7/2021 19:00,BTC-31DEC21-32000-C,C
0,1617926400,ok,0.6,0.6,0.6,0,0.6,4/8/2021 19:00,BTC-31DEC21-32000-C,C
0,1618012800,ok,0.6,0.6,0.6,0,0.6,4/9/2021 19:00,BTC-31DEC21-32000-C,C
0,1618099200,ok,0.6,0.6,0.6,0,0.6,4/10/2021 19:00,BTC-31DEC21-32000-C,C
0,1618185600,ok,0.6,0.6,0.6,0,0.6,4/11/2021 19:00,BTC-31DEC21-32000-C,C
0,1618272000,ok,0.6,0.6,0.6,0,0.6,4/12/2021 19:00,BTC-31DEC21-32000-C,C
0,1618358400,ok,0.6,0.6,0.6,0,0.6,4/13/2021 19:00,BTC-31DEC21-32000-C,C
0,1618444800,ok,0.6,0.6,0.6,0,0.6,4/14/2021 19:00,BTC-31DEC21-32000-C,C
0,1618531200,ok,0.6,0.6,0.6,0,0.6,4/15/2021 19:00,BTC-31DEC21-32000-C,C
0,1618617600,ok,0.6,0.6,0.6,0,0.6,4/16/2021 19:00,BTC-31DEC21-32000-C,C
0,1618704000,ok,0.6,0.6,0.6,0,0.6,4/17/2021 19:00,BTC-31DEC21-32000-C,C
0,1618790400,ok,0.6,0.6,0.6,0,0.6,4/18/2021 19:00,BTC-31DEC21-32000-C,C
0,1618876800,ok,0.6,0.6,0.6,0,0.6,4/19/2021 19:00,BTC-31DEC21-32000-C,C
0,1618963200,ok,0.6,0.6,0.6,0,0.6,4/20/2021 19:00,BTC-31DEC21-32000-C,C
0,1619049600,ok,0.6,0.6,0.6,0,0.6,4/21/2021 19:00,BTC-31DEC21-32000-C,C
0,1619136000,ok,0.6,0.6,0.6,0,0.6,4/22/2021 19:00,BTC-31DEC21-32000-C,C
0,1619222400,ok,0.6,0.6,0.6,0,0.6,4/23/2021 19:00,BTC-31DEC21-32000-C,C
0,1619308800,ok,0.6,0.6,0.6,0,0.6,4/24/2021 19:00,BTC-31DEC21-32000-C,C
0,1619395200,ok,0.6,0.6,0.6,0,0.6,4/25/2021 19:00,BTC-31DEC21-32000-C,C
0,1619481600,ok,0.6,0.6,0.6,0,0.6,4/26/2021 19:00,BTC-31DEC21-32000-C,C
0,1619568000,ok,0.6,0.6,0.6,0,0.6,4/27/2021 19:00,BTC-31DEC21-32000-C,C
0,1619654400,ok,0.6,0.6,0.6,0,0.6,4/28/2021 19:00,BTC-31DEC21-32000-C,C
0,1619740800,ok,0.6,0.6,0.6,0,0.6,4/29/2021 19:00,BTC-31DEC21-32000-C,C
0,1619827200,ok,0.6,0.6,0.6,0,0.6,4/30/2021 19:00,BTC-31DEC21-32000-C,C
0,1619913600,ok,0.6,0.6,0.6,0,0.6,5/1/2021 19:00,BTC-31DEC21-32000-C,C
0,1620000000,ok,0.6,0.6,0.6,0,0.6,5/2/2021 19:00,BTC-31DEC21-32000-C,C
0,1620086400,ok,0.6,0.6,0.6,0,0.6,5/3/2021 19:00,BTC-31DEC21-32000-C,C
0,1620172800,ok,0.6,0.6,0.6,0,0.6,5/4/2021 19:00,BTC-31DEC21-32000-C,C
0,1620259200,ok,0.6,0.6,0.6,0,0.6,5/5/2021 19:00,BTC-31DEC21-32000-C,C
75,1620345600,ok,0.362,0.362,0.362,27.15,0.362,5/6/2021 19:00,BTC-31DEC21-32000-C,C
0,1620432000,ok,0.362,0.362,0.362,0,0.362,5/7/2021 19:00,BTC-31DEC21-32000-C,C
0,1620518400,ok,0.362,0.362,0.362,0,0.362,5/8/2021 19:00,BTC-31DEC21-32000-C,C
0,1620604800,ok,0.362,0.362,0.362,0,0.362,5/9/2021 19:00,BTC-31DEC21-32000-C,C
0,1620691200,ok,0.362,0.362,0.362,0,0.362,5/10/2021 19:00,BTC-31DEC21-32000-C,C
0,1620777600,ok,0.362,0.362,0.362,0,0.362,5/11/2021 19:00,BTC-31DEC21-32000-C,C
0,1620864000,ok,0.362,0.362,0.362,0,0.362,5/12/2021 19:00,BTC-31DEC21-32000-C,C
0,1620950400,ok,0.362,0.362,0.362,0,0.362,5/13/2021 19:00,BTC-31DEC21-32000-C,C
0,1621036800,ok,0.362,0.362,0.362,0,0.362,5/14/2021 19:00,BTC-31DEC21-32000-C,C
0,1621123200,ok,0.362,0.362,0.362,0,0.362,5/15/2021 19:00,BTC-31DEC21-32000-C,C
0,1621209600,ok,0.362,0.362,0.362,0,0.362,5/16/2021 19:00,BTC-31DEC21-32000-C,C
0,1621296000,ok,0.362,0.362,0.362,0,0.362,5/17/2021 19:00,BTC-31DEC21-32000-C,C
0,1621382400,ok,0.362,0.362,0.362,0,0.362,5/18/2021 19:00,BTC-31DEC21-32000-C,C
0,1621468800,ok,0.362,0.362,0.362,0,0.362,5/19/2021 19:00,BTC-31DEC21-32000-C,C
0,1621555200,ok,0.362,0.362,0.362,0,0.362,5/20/2021 19:00,BTC-31DEC21-32000-C,C
0,1621641600,ok,0.362,0.362,0.362,0,0.362,5/21/2021 19:00,BTC-31DEC21-32000-C,C
0,1621728000,ok,0.362,0.362,0.362,0,0.362,5/22/2021 19:00,BTC-31DEC21-32000-C,C
0,1621814400,ok,0.362,0.362,0.362,0,0.362,5/23/2021 19:00,BTC-31DEC21-32000-C,C
0,1621900800,ok,0.362,0.362,0.362,0,0.362,5/24/2021 19:00,BTC-31DEC21-32000-C,C
0.1,1621987200,ok,0.2765,0.2765,0.2765,0.02765,0.2765,5/25/2021 19:00,BTC-31DEC21-32000-C,C
0,1622073600,ok,0.2765,0.2765,0.2765,0,0.2765,5/26/2021 19:00,BTC-31DEC21-32000-C,C
0,1622160000,ok,0.2765,0.2765,0.2765,0,0.2765,5/27/2021 19:00,BTC-31DEC21-32000-C,C
0,1622246400,ok,0.2765,0.2765,0.2765,0,0.2765,5/28/2021 19:00,BTC-31DEC21-32000-C,C
0,1622332800,ok,0.2765,0.2765,0.2765,0,0.2765,5/29/2021 19:00,BTC-31DEC21-32000-C,C
0,1622419200,ok,0.2765,0.2765,0.2765,0,0.2765,5/30/2021 19:00,BTC-31DEC21-32000-C,C
0,1622505600,ok,0.2765,0.2765,0.2765,0,0.2765,5/31/2021 19:00,BTC-31DEC21-32000-C,C
0,1622592000,ok,0.2765,0.2765,0.2765,0,0.2765,6/1/2021 19:00,BTC-31DEC21-32000-C,C
0,1622678400,ok,0.2765,0.2765,0.2765,0,0.2765,6/2/2021 19:00,BTC-31DEC21-32000-C,C
0,1622764800,ok,0.2765,0.2765,0.2765,0,0.2765,6/3/2021 19:00,BTC-31DEC21-32000-C,C
0,1622851200,ok,0.2765,0.2765,0.2765,0,0.2765,6/4/2021 19:00,BTC-31DEC21-32000-C,C
0,1622937600,ok,0.2765,0.2765,0.2765,0,0.2765,6/5/2021 19:00,BTC-31DEC21-32000-C,C
0,1623024000,ok,0.2765,0.2765,0.2765,0,0.2765,6/6/2021 19:00,BTC-31DEC21-32000-C,C
0.1,1610150400,ok,0.5885,0.5885,0.5885,0.05885,0.5885,1/8/2021 18:00,BTC-31DEC21-36000-C,C
0,1610236800,ok,0.5885,0.5885,0.5885,0,0.5885,1/9/2021 18:00,BTC-31DEC21-36000-C,C
0,1610323200,ok,0.5885,0.5885,0.5885,0,0.5885,1/10/2021 18:00,BTC-31DEC21-36000-C,C
0,1610409600,ok,0.5885,0.5885,0.5885,0,0.5885,1/11/2021 18:00,BTC-31DEC21-36000-C,C
0,1610496000,ok,0.5885,0.5885,0.5885,0,0.5885,1/12/2021 18:00,BTC-31DEC21-36000-C,C
0,1610582400,ok,0.5885,0.5885,0.5885,0,0.5885,1/13/2021 18:00,BTC-31DEC21-36000-C,C
1.1,1610668800,ok,0.25,0.25,0.25,0.275,0.25,1/14/2021 18:00,BTC-31DEC21-36000-C,C
0,1610755200,ok,0.25,0.25,0.25,0,0.25,1/15/2021 18:00,BTC-31DEC21-36000-C,C
0,1610841600,ok,0.25,0.25,0.25,0,0.25,1/16/2021 18:00,BTC-31DEC21-36000-C,C
0.1,1610928000,ok,0.5775,0.5775,0.5775,0.05775,0.5775,1/17/2021 18:00,BTC-31DEC21-36000-C,C
11,1611014400,ok,0.5775,0.5015,0.5775,6.2694,0.5015,1/18/2021 18:00,BTC-31DEC21-36000-C,C
10.2,1611100800,ok,0.34,0.1135,0.34,3.4227,0.1135,1/19/2021 18:00,BTC-31DEC21-36000-C,C
2.6,1611187200,ok,0.2805,0.269,0.33,0.7437,0.31,1/20/2021 18:00,BTC-31DEC21-36000-C,C
0,1611273600,ok,0.31,0.31,0.31,0,0.31,1/21/2021 18:00,BTC-31DEC21-36000-C,C
1.1,1611360000,ok,0.1135,0.1135,0.1135,0.12485,0.1135,1/22/2021 18:00,BTC-31DEC21-36000-C,C
0,1611446400,ok,0.1135,0.1135,0.1135,0,0.1135,1/23/2021 18:00,BTC-31DEC21-36000-C,C
0,1611532800,ok,0.1135,0.1135,0.1135,0,0.1135,1/24/2021 18:00,BTC-31DEC21-36000-C,C
0.3,1611619200,ok,0.369,0.362,0.369,0.1099,0.368,1/25/2021 18:00,BTC-31DEC21-36000-C,C
0,1611705600,ok,0.368,0.368,0.368,0,0.368,1/26/2021 18:00,BTC-31DEC21-36000-C,C
2.4,1611792000,ok,0.33,0.33,0.33,0.792,0.33,1/27/2021 18:00,BTC-31DEC21-36000-C,C
0,1611878400,ok,0.33,0.33,0.33,0,0.33,1/28/2021 18:00,BTC-31DEC21-36000-C,C
